,user,text,favorite_count,retweet_count,create_at
298,WilliamsRuto,"Witnessed the signing of MoU on ICT, which will facilitate cooperation on cybersecurity, digitisation of government services and ICT capacity building. https://t.co/ifDzWmRrw6",299,56,2023-05-18 11:56:19+00:00
299,WilliamsRuto,"Held fruitful engagement with Singapore Prime Minister Lee Hsien Loong at @StateHouseKenya, Nairobi. https://t.co/5s32wxds8O",258,33,2023-05-18 11:56:18+00:00
300,WilliamsRuto,"Deputy President @rigathi, Cabinet Secretary Defence @HonAdenDuale, Governors Abdi Guyo (Isiolo) and Mohammud Ali (Marsabit) among other leaders were with us. https://t.co/KlrurC98te",188,20,2023-05-21 11:35:43+00:00
301,WilliamsRuto,With the Faithful for an interdenominational prayer service at Isiolo Boys' High School in Isiolo County. https://t.co/6PrWj9i2Y5,219,25,2023-05-21 11:35:42+00:00
302,WilliamsRuto,Look to the LORD and his strength; seek his face always. — 1 Chronicles 16:11 https://t.co/QMpLdxzUIG,759,104,2023-05-21 11:35:41+00:00
303,WilliamsRuto,"Sunday service, Isiolo Boys High School. https://t.co/NUuVaEWOF6",670,104,2023-05-21 07:43:33+00:00
304,WilliamsRuto,"At Mwiteithia Primary School in the area, also launched a water supply project accompanied by Deputy President @rigathi, Cabinet Secretaries, Nyandarua Governor Badilisha Kiarie, MPs, among other leaders. https://t.co/tLMpoDmWE7",222,30,2023-05-20 14:43:40+00:00
305,WilliamsRuto,"Earlier, commissioned the upgrading to bitumen standard of a 40-Kilometre road network in Engineer that will facilitate the movement of agricultural products to the market. https://t.co/1kN7umFm3b",253,36,2023-05-20 14:43:39+00:00
306,WilliamsRuto,"In Nyandarua County, officially opened the Engineer County Hospital’s Twin Inpatient Hospital Block that will accommodate more than 120 patients; pledged to deliver more equipment to make the facility serve more people. https://t.co/AGGkQs77EM",171,21,2023-05-20 14:43:39+00:00
307,WilliamsRuto,"The scaling up of investment in the healthcare will ensure that every Kenyan has access to adequate, quality and affordable medical care. Such a deliberate undertaking will guarantee our country skilled and healthy human capital to drive our development agenda. https://t.co/5zo4IDmqGX",1113,145,2023-05-20 14:43:38+00:00
308,WilliamsRuto,Also delivered a school bus and commissioned the construction of the institution’s administration block. https://t.co/pCdh4Y3WGr,305,45,2023-05-20 10:54:54+00:00
309,WilliamsRuto,"During the centenary anniversary of Limuru Girls High School, Kiambu County, in the company of Deputy President @rigathi, Kiambu Governor Kimani Wamatangi, Majority Leader @KIMANIICHUNGWAH, among other leaders. https://t.co/3GmAKWlmoz",339,54,2023-05-20 10:54:53+00:00
310,WilliamsRuto,"We are expanding and modernising infrastructure in schools so as to boost their enrollment and enhance the quality of education. In the long run, this will empower more of our youth, hence make our country more equal and prosperous. https://t.co/a5uItiws8Z",1238,172,2023-05-20 10:54:53+00:00
311,WilliamsRuto,"Centenary Anniversary Limuru Girls, Kiambu County. https://t.co/16Zyb07BtF",616,96,2023-05-20 08:24:11+00:00
312,WilliamsRuto,"In Kandara, Murang’a County, celebrated the extraordinary life that Mzee Ng’ethe led. Rest In Peace. https://t.co/qhUSa7rXN4",259,32,2023-05-19 12:47:21+00:00
313,WilliamsRuto,"David Wawerū Ng’ethe — father to Hon John Kiarie — was a respected, thoughtful and committed leader.  Our thoughts and prayers to the family and friends at this difficult moment. https://t.co/9Qgrx7adlI",373,40,2023-05-19 12:47:20+00:00
314,WilliamsRuto,"We lay to rest a father, leader and a teacher who dedicated his life to serving people. https://t.co/rAYsCXYhjV",1763,178,2023-05-19 12:47:19+00:00
315,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/rFdODCUIW0",378,59,2023-05-19 10:14:46+00:00
316,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/iLvypsZEl9",563,90,2023-05-19 09:58:04+00:00
317,WilliamsRuto,Also signed MoUs on climate change and another on skills development to facilitate collaboration in human resource capacity building. https://t.co/WqFNtyPrBs,293,55,2023-05-18 11:56:19+00:00
318,WilliamsRuto,"Witnessed the signing of MoU on ICT, which will facilitate cooperation on cybersecurity, digitisation of government services and ICT capacity building. https://t.co/ifDzWmRrw6",299,56,2023-05-18 11:56:19+00:00
319,WilliamsRuto,"Held fruitful engagement with Singapore Prime Minister Lee Hsien Loong at @StateHouseKenya, Nairobi. https://t.co/5s32wxds8O",258,33,2023-05-18 11:56:18+00:00
320,WilliamsRuto,"Deputy President @rigathi, Cabinet Secretary Defence @HonAdenDuale, Governors Abdi Guyo (Isiolo) and Mohammud Ali (Marsabit) among other leaders were with us. https://t.co/KlrurC98te",188,20,2023-05-21 11:35:43+00:00
321,WilliamsRuto,With the Faithful for an interdenominational prayer service at Isiolo Boys' High School in Isiolo County. https://t.co/6PrWj9i2Y5,219,25,2023-05-21 11:35:42+00:00
322,WilliamsRuto,Look to the LORD and his strength; seek his face always. — 1 Chronicles 16:11 https://t.co/QMpLdxzUIG,759,104,2023-05-21 11:35:41+00:00
323,WilliamsRuto,"Sunday service, Isiolo Boys High School. https://t.co/NUuVaEWOF6",670,104,2023-05-21 07:43:33+00:00
324,WilliamsRuto,"At Mwiteithia Primary School in the area, also launched a water supply project accompanied by Deputy President @rigathi, Cabinet Secretaries, Nyandarua Governor Badilisha Kiarie, MPs, among other leaders. https://t.co/tLMpoDmWE7",222,30,2023-05-20 14:43:40+00:00
325,WilliamsRuto,"Earlier, commissioned the upgrading to bitumen standard of a 40-Kilometre road network in Engineer that will facilitate the movement of agricultural products to the market. https://t.co/1kN7umFm3b",253,36,2023-05-20 14:43:39+00:00
326,WilliamsRuto,"In Nyandarua County, officially opened the Engineer County Hospital’s Twin Inpatient Hospital Block that will accommodate more than 120 patients; pledged to deliver more equipment to make the facility serve more people. https://t.co/AGGkQs77EM",171,21,2023-05-20 14:43:39+00:00
327,WilliamsRuto,"The scaling up of investment in the healthcare will ensure that every Kenyan has access to adequate, quality and affordable medical care. Such a deliberate undertaking will guarantee our country skilled and healthy human capital to drive our development agenda. https://t.co/5zo4IDmqGX",1113,145,2023-05-20 14:43:38+00:00
328,WilliamsRuto,Also delivered a school bus and commissioned the construction of the institution’s administration block. https://t.co/pCdh4Y3WGr,305,45,2023-05-20 10:54:54+00:00
329,WilliamsRuto,"During the centenary anniversary of Limuru Girls High School, Kiambu County, in the company of Deputy President @rigathi, Kiambu Governor Kimani Wamatangi, Majority Leader @KIMANIICHUNGWAH, among other leaders. https://t.co/3GmAKWlmoz",339,54,2023-05-20 10:54:53+00:00
330,WilliamsRuto,"We are expanding and modernising infrastructure in schools so as to boost their enrollment and enhance the quality of education. In the long run, this will empower more of our youth, hence make our country more equal and prosperous. https://t.co/a5uItiws8Z",1238,172,2023-05-20 10:54:53+00:00
331,WilliamsRuto,"Centenary Anniversary Limuru Girls, Kiambu County. https://t.co/16Zyb07BtF",616,96,2023-05-20 08:24:11+00:00
332,WilliamsRuto,"In Kandara, Murang’a County, celebrated the extraordinary life that Mzee Ng’ethe led. Rest In Peace. https://t.co/qhUSa7rXN4",259,32,2023-05-19 12:47:21+00:00
333,WilliamsRuto,"David Wawerū Ng’ethe — father to Hon John Kiarie — was a respected, thoughtful and committed leader.  Our thoughts and prayers to the family and friends at this difficult moment. https://t.co/9Qgrx7adlI",373,40,2023-05-19 12:47:20+00:00
334,WilliamsRuto,"We lay to rest a father, leader and a teacher who dedicated his life to serving people. https://t.co/rAYsCXYhjV",1763,178,2023-05-19 12:47:19+00:00
335,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/rFdODCUIW0",378,59,2023-05-19 10:14:46+00:00
336,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/iLvypsZEl9",563,90,2023-05-19 09:58:04+00:00
337,WilliamsRuto,Also signed MoUs on climate change and another on skills development to facilitate collaboration in human resource capacity building. https://t.co/WqFNtyPrBs,293,55,2023-05-18 11:56:19+00:00
338,WilliamsRuto,"Witnessed the signing of MoU on ICT, which will facilitate cooperation on cybersecurity, digitisation of government services and ICT capacity building. https://t.co/ifDzWmRrw6",299,56,2023-05-18 11:56:19+00:00
339,WilliamsRuto,"Held fruitful engagement with Singapore Prime Minister Lee Hsien Loong at @StateHouseKenya, Nairobi. https://t.co/5s32wxds8O",258,33,2023-05-18 11:56:18+00:00
340,WilliamsRuto,"Deputy President @rigathi, Cabinet Secretary Defence @HonAdenDuale, Governors Abdi Guyo (Isiolo) and Mohammud Ali (Marsabit) among other leaders were with us. https://t.co/KlrurC98te",188,20,2023-05-21 11:35:43+00:00
341,WilliamsRuto,With the Faithful for an interdenominational prayer service at Isiolo Boys' High School in Isiolo County. https://t.co/6PrWj9i2Y5,219,25,2023-05-21 11:35:42+00:00
342,WilliamsRuto,Look to the LORD and his strength; seek his face always. — 1 Chronicles 16:11 https://t.co/QMpLdxzUIG,759,104,2023-05-21 11:35:41+00:00
343,WilliamsRuto,"Sunday service, Isiolo Boys High School. https://t.co/NUuVaEWOF6",670,104,2023-05-21 07:43:33+00:00
344,WilliamsRuto,"At Mwiteithia Primary School in the area, also launched a water supply project accompanied by Deputy President @rigathi, Cabinet Secretaries, Nyandarua Governor Badilisha Kiarie, MPs, among other leaders. https://t.co/tLMpoDmWE7",222,30,2023-05-20 14:43:40+00:00
345,WilliamsRuto,"Earlier, commissioned the upgrading to bitumen standard of a 40-Kilometre road network in Engineer that will facilitate the movement of agricultural products to the market. https://t.co/1kN7umFm3b",253,36,2023-05-20 14:43:39+00:00
346,WilliamsRuto,"In Nyandarua County, officially opened the Engineer County Hospital’s Twin Inpatient Hospital Block that will accommodate more than 120 patients; pledged to deliver more equipment to make the facility serve more people. https://t.co/AGGkQs77EM",171,21,2023-05-20 14:43:39+00:00
347,WilliamsRuto,"The scaling up of investment in the healthcare will ensure that every Kenyan has access to adequate, quality and affordable medical care. Such a deliberate undertaking will guarantee our country skilled and healthy human capital to drive our development agenda. https://t.co/5zo4IDmqGX",1113,145,2023-05-20 14:43:38+00:00
348,WilliamsRuto,Also delivered a school bus and commissioned the construction of the institution’s administration block. https://t.co/pCdh4Y3WGr,305,45,2023-05-20 10:54:54+00:00
349,WilliamsRuto,"During the centenary anniversary of Limuru Girls High School, Kiambu County, in the company of Deputy President @rigathi, Kiambu Governor Kimani Wamatangi, Majority Leader @KIMANIICHUNGWAH, among other leaders. https://t.co/3GmAKWlmoz",339,54,2023-05-20 10:54:53+00:00
350,WilliamsRuto,"We are expanding and modernising infrastructure in schools so as to boost their enrollment and enhance the quality of education. In the long run, this will empower more of our youth, hence make our country more equal and prosperous. https://t.co/a5uItiws8Z",1238,172,2023-05-20 10:54:53+00:00
351,WilliamsRuto,"Centenary Anniversary Limuru Girls, Kiambu County. https://t.co/16Zyb07BtF",616,96,2023-05-20 08:24:11+00:00
352,WilliamsRuto,"In Kandara, Murang’a County, celebrated the extraordinary life that Mzee Ng’ethe led. Rest In Peace. https://t.co/qhUSa7rXN4",259,32,2023-05-19 12:47:21+00:00
353,WilliamsRuto,"David Wawerū Ng’ethe — father to Hon John Kiarie — was a respected, thoughtful and committed leader.  Our thoughts and prayers to the family and friends at this difficult moment. https://t.co/9Qgrx7adlI",373,40,2023-05-19 12:47:20+00:00
354,WilliamsRuto,"We lay to rest a father, leader and a teacher who dedicated his life to serving people. https://t.co/rAYsCXYhjV",1763,178,2023-05-19 12:47:19+00:00
355,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/rFdODCUIW0",378,59,2023-05-19 10:14:46+00:00
356,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/iLvypsZEl9",563,90,2023-05-19 09:58:04+00:00
357,WilliamsRuto,Also signed MoUs on climate change and another on skills development to facilitate collaboration in human resource capacity building. https://t.co/WqFNtyPrBs,293,55,2023-05-18 11:56:19+00:00
358,WilliamsRuto,"Witnessed the signing of MoU on ICT, which will facilitate cooperation on cybersecurity, digitisation of government services and ICT capacity building. https://t.co/ifDzWmRrw6",299,56,2023-05-18 11:56:19+00:00
359,WilliamsRuto,"Held fruitful engagement with Singapore Prime Minister Lee Hsien Loong at @StateHouseKenya, Nairobi. https://t.co/5s32wxds8O",258,33,2023-05-18 11:56:18+00:00
360,WilliamsRuto,"Deputy President @rigathi, Cabinet Secretary Defence @HonAdenDuale, Governors Abdi Guyo (Isiolo) and Mohammud Ali (Marsabit) among other leaders were with us. https://t.co/KlrurC98te",188,20,2023-05-21 11:35:43+00:00
361,WilliamsRuto,With the Faithful for an interdenominational prayer service at Isiolo Boys' High School in Isiolo County. https://t.co/6PrWj9i2Y5,219,25,2023-05-21 11:35:42+00:00
362,WilliamsRuto,Look to the LORD and his strength; seek his face always. — 1 Chronicles 16:11 https://t.co/QMpLdxzUIG,759,104,2023-05-21 11:35:41+00:00
363,WilliamsRuto,"Sunday service, Isiolo Boys High School. https://t.co/NUuVaEWOF6",670,104,2023-05-21 07:43:33+00:00
364,WilliamsRuto,"At Mwiteithia Primary School in the area, also launched a water supply project accompanied by Deputy President @rigathi, Cabinet Secretaries, Nyandarua Governor Badilisha Kiarie, MPs, among other leaders. https://t.co/tLMpoDmWE7",222,30,2023-05-20 14:43:40+00:00
365,WilliamsRuto,"Earlier, commissioned the upgrading to bitumen standard of a 40-Kilometre road network in Engineer that will facilitate the movement of agricultural products to the market. https://t.co/1kN7umFm3b",253,36,2023-05-20 14:43:39+00:00
366,WilliamsRuto,"In Nyandarua County, officially opened the Engineer County Hospital’s Twin Inpatient Hospital Block that will accommodate more than 120 patients; pledged to deliver more equipment to make the facility serve more people. https://t.co/AGGkQs77EM",171,21,2023-05-20 14:43:39+00:00
367,WilliamsRuto,"The scaling up of investment in the healthcare will ensure that every Kenyan has access to adequate, quality and affordable medical care. Such a deliberate undertaking will guarantee our country skilled and healthy human capital to drive our development agenda. https://t.co/5zo4IDmqGX",1113,145,2023-05-20 14:43:38+00:00
368,WilliamsRuto,Also delivered a school bus and commissioned the construction of the institution’s administration block. https://t.co/pCdh4Y3WGr,305,45,2023-05-20 10:54:54+00:00
369,WilliamsRuto,"During the centenary anniversary of Limuru Girls High School, Kiambu County, in the company of Deputy President @rigathi, Kiambu Governor Kimani Wamatangi, Majority Leader @KIMANIICHUNGWAH, among other leaders. https://t.co/3GmAKWlmoz",339,54,2023-05-20 10:54:53+00:00
370,WilliamsRuto,"We are expanding and modernising infrastructure in schools so as to boost their enrollment and enhance the quality of education. In the long run, this will empower more of our youth, hence make our country more equal and prosperous. https://t.co/a5uItiws8Z",1238,172,2023-05-20 10:54:53+00:00
371,WilliamsRuto,"Centenary Anniversary Limuru Girls, Kiambu County. https://t.co/16Zyb07BtF",616,96,2023-05-20 08:24:11+00:00
372,WilliamsRuto,"In Kandara, Murang’a County, celebrated the extraordinary life that Mzee Ng’ethe led. Rest In Peace. https://t.co/qhUSa7rXN4",259,32,2023-05-19 12:47:21+00:00
373,WilliamsRuto,"David Wawerū Ng’ethe — father to Hon John Kiarie — was a respected, thoughtful and committed leader.  Our thoughts and prayers to the family and friends at this difficult moment. https://t.co/9Qgrx7adlI",373,40,2023-05-19 12:47:20+00:00
374,WilliamsRuto,"We lay to rest a father, leader and a teacher who dedicated his life to serving people. https://t.co/rAYsCXYhjV",1763,178,2023-05-19 12:47:19+00:00
375,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/rFdODCUIW0",378,59,2023-05-19 10:14:46+00:00
376,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/iLvypsZEl9",563,90,2023-05-19 09:58:04+00:00
377,WilliamsRuto,Also signed MoUs on climate change and another on skills development to facilitate collaboration in human resource capacity building. https://t.co/WqFNtyPrBs,293,55,2023-05-18 11:56:19+00:00
378,WilliamsRuto,"Witnessed the signing of MoU on ICT, which will facilitate cooperation on cybersecurity, digitisation of government services and ICT capacity building. https://t.co/ifDzWmRrw6",299,56,2023-05-18 11:56:19+00:00
379,WilliamsRuto,"Held fruitful engagement with Singapore Prime Minister Lee Hsien Loong at @StateHouseKenya, Nairobi. https://t.co/5s32wxds8O",258,33,2023-05-18 11:56:18+00:00
380,WilliamsRuto,"Deputy President @rigathi, Cabinet Secretary Defence @HonAdenDuale, Governors Abdi Guyo (Isiolo) and Mohammud Ali (Marsabit) among other leaders were with us. https://t.co/KlrurC98te",188,20,2023-05-21 11:35:43+00:00
381,WilliamsRuto,With the Faithful for an interdenominational prayer service at Isiolo Boys' High School in Isiolo County. https://t.co/6PrWj9i2Y5,219,25,2023-05-21 11:35:42+00:00
382,WilliamsRuto,Look to the LORD and his strength; seek his face always. — 1 Chronicles 16:11 https://t.co/QMpLdxzUIG,759,104,2023-05-21 11:35:41+00:00
383,WilliamsRuto,"Sunday service, Isiolo Boys High School. https://t.co/NUuVaEWOF6",670,104,2023-05-21 07:43:33+00:00
384,WilliamsRuto,"At Mwiteithia Primary School in the area, also launched a water supply project accompanied by Deputy President @rigathi, Cabinet Secretaries, Nyandarua Governor Badilisha Kiarie, MPs, among other leaders. https://t.co/tLMpoDmWE7",222,30,2023-05-20 14:43:40+00:00
385,WilliamsRuto,"Earlier, commissioned the upgrading to bitumen standard of a 40-Kilometre road network in Engineer that will facilitate the movement of agricultural products to the market. https://t.co/1kN7umFm3b",253,36,2023-05-20 14:43:39+00:00
386,WilliamsRuto,"In Nyandarua County, officially opened the Engineer County Hospital’s Twin Inpatient Hospital Block that will accommodate more than 120 patients; pledged to deliver more equipment to make the facility serve more people. https://t.co/AGGkQs77EM",171,21,2023-05-20 14:43:39+00:00
387,WilliamsRuto,"The scaling up of investment in the healthcare will ensure that every Kenyan has access to adequate, quality and affordable medical care. Such a deliberate undertaking will guarantee our country skilled and healthy human capital to drive our development agenda. https://t.co/5zo4IDmqGX",1113,145,2023-05-20 14:43:38+00:00
388,WilliamsRuto,Also delivered a school bus and commissioned the construction of the institution’s administration block. https://t.co/pCdh4Y3WGr,305,45,2023-05-20 10:54:54+00:00
389,WilliamsRuto,"During the centenary anniversary of Limuru Girls High School, Kiambu County, in the company of Deputy President @rigathi, Kiambu Governor Kimani Wamatangi, Majority Leader @KIMANIICHUNGWAH, among other leaders. https://t.co/3GmAKWlmoz",339,54,2023-05-20 10:54:53+00:00
390,WilliamsRuto,"We are expanding and modernising infrastructure in schools so as to boost their enrollment and enhance the quality of education. In the long run, this will empower more of our youth, hence make our country more equal and prosperous. https://t.co/a5uItiws8Z",1238,172,2023-05-20 10:54:53+00:00
391,WilliamsRuto,"Centenary Anniversary Limuru Girls, Kiambu County. https://t.co/16Zyb07BtF",616,96,2023-05-20 08:24:11+00:00
392,WilliamsRuto,"In Kandara, Murang’a County, celebrated the extraordinary life that Mzee Ng’ethe led. Rest In Peace. https://t.co/qhUSa7rXN4",259,32,2023-05-19 12:47:21+00:00
393,WilliamsRuto,"David Wawerū Ng’ethe — father to Hon John Kiarie — was a respected, thoughtful and committed leader.  Our thoughts and prayers to the family and friends at this difficult moment. https://t.co/9Qgrx7adlI",373,40,2023-05-19 12:47:20+00:00
394,WilliamsRuto,"We lay to rest a father, leader and a teacher who dedicated his life to serving people. https://t.co/rAYsCXYhjV",1763,178,2023-05-19 12:47:19+00:00
395,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/rFdODCUIW0",378,59,2023-05-19 10:14:46+00:00
396,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/iLvypsZEl9",563,90,2023-05-19 09:58:04+00:00
397,WilliamsRuto,Also signed MoUs on climate change and another on skills development to facilitate collaboration in human resource capacity building. https://t.co/WqFNtyPrBs,293,55,2023-05-18 11:56:19+00:00
398,WilliamsRuto,"Witnessed the signing of MoU on ICT, which will facilitate cooperation on cybersecurity, digitisation of government services and ICT capacity building. https://t.co/ifDzWmRrw6",299,56,2023-05-18 11:56:19+00:00
399,WilliamsRuto,"Held fruitful engagement with Singapore Prime Minister Lee Hsien Loong at @StateHouseKenya, Nairobi. https://t.co/5s32wxds8O",258,33,2023-05-18 11:56:18+00:00
400,WilliamsRuto,"Deputy President @rigathi, Cabinet Secretary Defence @HonAdenDuale, Governors Abdi Guyo (Isiolo) and Mohammud Ali (Marsabit) among other leaders were with us. https://t.co/KlrurC98te",188,20,2023-05-21 11:35:43+00:00
401,WilliamsRuto,With the Faithful for an interdenominational prayer service at Isiolo Boys' High School in Isiolo County. https://t.co/6PrWj9i2Y5,219,25,2023-05-21 11:35:42+00:00
402,WilliamsRuto,Look to the LORD and his strength; seek his face always. — 1 Chronicles 16:11 https://t.co/QMpLdxzUIG,759,104,2023-05-21 11:35:41+00:00
403,WilliamsRuto,"Sunday service, Isiolo Boys High School. https://t.co/NUuVaEWOF6",670,104,2023-05-21 07:43:33+00:00
404,WilliamsRuto,"At Mwiteithia Primary School in the area, also launched a water supply project accompanied by Deputy President @rigathi, Cabinet Secretaries, Nyandarua Governor Badilisha Kiarie, MPs, among other leaders. https://t.co/tLMpoDmWE7",222,30,2023-05-20 14:43:40+00:00
405,WilliamsRuto,"Earlier, commissioned the upgrading to bitumen standard of a 40-Kilometre road network in Engineer that will facilitate the movement of agricultural products to the market. https://t.co/1kN7umFm3b",253,36,2023-05-20 14:43:39+00:00
406,WilliamsRuto,"In Nyandarua County, officially opened the Engineer County Hospital’s Twin Inpatient Hospital Block that will accommodate more than 120 patients; pledged to deliver more equipment to make the facility serve more people. https://t.co/AGGkQs77EM",171,21,2023-05-20 14:43:39+00:00
407,WilliamsRuto,"The scaling up of investment in the healthcare will ensure that every Kenyan has access to adequate, quality and affordable medical care. Such a deliberate undertaking will guarantee our country skilled and healthy human capital to drive our development agenda. https://t.co/5zo4IDmqGX",1113,145,2023-05-20 14:43:38+00:00
408,WilliamsRuto,Also delivered a school bus and commissioned the construction of the institution’s administration block. https://t.co/pCdh4Y3WGr,305,45,2023-05-20 10:54:54+00:00
409,WilliamsRuto,"During the centenary anniversary of Limuru Girls High School, Kiambu County, in the company of Deputy President @rigathi, Kiambu Governor Kimani Wamatangi, Majority Leader @KIMANIICHUNGWAH, among other leaders. https://t.co/3GmAKWlmoz",339,54,2023-05-20 10:54:53+00:00
410,WilliamsRuto,"We are expanding and modernising infrastructure in schools so as to boost their enrollment and enhance the quality of education. In the long run, this will empower more of our youth, hence make our country more equal and prosperous. https://t.co/a5uItiws8Z",1238,172,2023-05-20 10:54:53+00:00
411,WilliamsRuto,"Centenary Anniversary Limuru Girls, Kiambu County. https://t.co/16Zyb07BtF",616,96,2023-05-20 08:24:11+00:00
412,WilliamsRuto,"In Kandara, Murang’a County, celebrated the extraordinary life that Mzee Ng’ethe led. Rest In Peace. https://t.co/qhUSa7rXN4",259,32,2023-05-19 12:47:21+00:00
413,WilliamsRuto,"David Wawerū Ng’ethe — father to Hon John Kiarie — was a respected, thoughtful and committed leader.  Our thoughts and prayers to the family and friends at this difficult moment. https://t.co/9Qgrx7adlI",373,40,2023-05-19 12:47:20+00:00
414,WilliamsRuto,"We lay to rest a father, leader and a teacher who dedicated his life to serving people. https://t.co/rAYsCXYhjV",1763,178,2023-05-19 12:47:19+00:00
415,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/rFdODCUIW0",378,59,2023-05-19 10:14:46+00:00
416,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/iLvypsZEl9",563,90,2023-05-19 09:58:04+00:00
417,WilliamsRuto,Also signed MoUs on climate change and another on skills development to facilitate collaboration in human resource capacity building. https://t.co/WqFNtyPrBs,293,55,2023-05-18 11:56:19+00:00
418,WilliamsRuto,"Witnessed the signing of MoU on ICT, which will facilitate cooperation on cybersecurity, digitisation of government services and ICT capacity building. https://t.co/ifDzWmRrw6",299,56,2023-05-18 11:56:19+00:00
419,WilliamsRuto,"Held fruitful engagement with Singapore Prime Minister Lee Hsien Loong at @StateHouseKenya, Nairobi. https://t.co/5s32wxds8O",258,33,2023-05-18 11:56:18+00:00
420,WilliamsRuto,"Deputy President @rigathi, Cabinet Secretary Defence @HonAdenDuale, Governors Abdi Guyo (Isiolo) and Mohammud Ali (Marsabit) among other leaders were with us. https://t.co/KlrurC98te",188,20,2023-05-21 11:35:43+00:00
421,WilliamsRuto,With the Faithful for an interdenominational prayer service at Isiolo Boys' High School in Isiolo County. https://t.co/6PrWj9i2Y5,219,25,2023-05-21 11:35:42+00:00
422,WilliamsRuto,Look to the LORD and his strength; seek his face always. — 1 Chronicles 16:11 https://t.co/QMpLdxzUIG,759,104,2023-05-21 11:35:41+00:00
423,WilliamsRuto,"Sunday service, Isiolo Boys High School. https://t.co/NUuVaEWOF6",670,104,2023-05-21 07:43:33+00:00
424,WilliamsRuto,"At Mwiteithia Primary School in the area, also launched a water supply project accompanied by Deputy President @rigathi, Cabinet Secretaries, Nyandarua Governor Badilisha Kiarie, MPs, among other leaders. https://t.co/tLMpoDmWE7",222,30,2023-05-20 14:43:40+00:00
425,WilliamsRuto,"Earlier, commissioned the upgrading to bitumen standard of a 40-Kilometre road network in Engineer that will facilitate the movement of agricultural products to the market. https://t.co/1kN7umFm3b",253,36,2023-05-20 14:43:39+00:00
426,WilliamsRuto,"In Nyandarua County, officially opened the Engineer County Hospital’s Twin Inpatient Hospital Block that will accommodate more than 120 patients; pledged to deliver more equipment to make the facility serve more people. https://t.co/AGGkQs77EM",171,21,2023-05-20 14:43:39+00:00
427,WilliamsRuto,"The scaling up of investment in the healthcare will ensure that every Kenyan has access to adequate, quality and affordable medical care. Such a deliberate undertaking will guarantee our country skilled and healthy human capital to drive our development agenda. https://t.co/5zo4IDmqGX",1113,145,2023-05-20 14:43:38+00:00
428,WilliamsRuto,Also delivered a school bus and commissioned the construction of the institution’s administration block. https://t.co/pCdh4Y3WGr,305,45,2023-05-20 10:54:54+00:00
429,WilliamsRuto,"During the centenary anniversary of Limuru Girls High School, Kiambu County, in the company of Deputy President @rigathi, Kiambu Governor Kimani Wamatangi, Majority Leader @KIMANIICHUNGWAH, among other leaders. https://t.co/3GmAKWlmoz",339,54,2023-05-20 10:54:53+00:00
430,WilliamsRuto,"We are expanding and modernising infrastructure in schools so as to boost their enrollment and enhance the quality of education. In the long run, this will empower more of our youth, hence make our country more equal and prosperous. https://t.co/a5uItiws8Z",1238,172,2023-05-20 10:54:53+00:00
431,WilliamsRuto,"Centenary Anniversary Limuru Girls, Kiambu County. https://t.co/16Zyb07BtF",616,96,2023-05-20 08:24:11+00:00
432,WilliamsRuto,"In Kandara, Murang’a County, celebrated the extraordinary life that Mzee Ng’ethe led. Rest In Peace. https://t.co/qhUSa7rXN4",259,32,2023-05-19 12:47:21+00:00
433,WilliamsRuto,"David Wawerū Ng’ethe — father to Hon John Kiarie — was a respected, thoughtful and committed leader.  Our thoughts and prayers to the family and friends at this difficult moment. https://t.co/9Qgrx7adlI",373,40,2023-05-19 12:47:20+00:00
434,WilliamsRuto,"We lay to rest a father, leader and a teacher who dedicated his life to serving people. https://t.co/rAYsCXYhjV",1763,178,2023-05-19 12:47:19+00:00
435,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/rFdODCUIW0",378,59,2023-05-19 10:14:46+00:00
436,WilliamsRuto,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/iLvypsZEl9",563,90,2023-05-19 09:58:04+00:00
437,WilliamsRuto,Also signed MoUs on climate change and another on skills development to facilitate collaboration in human resource capacity building. https://t.co/WqFNtyPrBs,293,55,2023-05-18 11:56:19+00:00
